s.no,latitude,longitude,amenities
2771,34.0948,-118.3699,
2772,34.0372,-118.2972,
2773,34.0372,-118.2972,
2774,34.0372,-118.2972,
2775,34.0372,-118.2972,
2776,47.616,-122.3275,
2777,40.8342,-73.9735,
2778,40.0341,-105.3055,"Dishwasher,Parking,Refrigerator"
2779,33.7834,-118.1506,
2780,33.1308,-117.0809,
2781,40.0414,-75.4867,
2782,33.736,-117.8821,
2783,40.5007,-80.0667,
2784,38.0692,-78.7023,
2785,26.2196,-98.2339,
2786,44.9358,-93.6328,
2787,28.0076,-82.4792,"Parking,Refrigerator"
2788,39.3776,-76.706,"Dishwasher,Refrigerator"
2789,30.3054,-97.7497,
2790,45.4851,-122.8349,
2791,43.0531,-87.9659,
2792,30.3054,-97.7497,
2793,45.3402,-122.5586,
2794,36.9427,-76.253,"Dishwasher,Patio/Deck"
2795,40.7061,-111.9048,
2796,28.5163,-81.3644,
2797,27.0717,-82.3833,
2798,39.1679,-84.4933,"Dishwasher,Parking,Patio/Deck,Refrigerator"
2799,29.7714,-95.4343,
2800,39.9974,-82.9829,"Dishwasher,Parking,Refrigerator"
2801,39.4779,-119.8972,
2802,39.8275,-75.1597,
2803,30.6859,-97.9119,
2804,41.4648,-81.6794,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
2805,42.1088,-72.5522,Refrigerator
2806,30.5118,-97.6873,
2807,61.1723,-149.8414,Dishwasher
2808,39.4324,-76.3552,Parking
2809,42.0259,-93.6516,
2810,43.7012,-85.4657,
2811,38.6274,-90.304,
2812,39.0744,-94.5521,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2813,41.8625,-87.6825,
2814,45.2764,-92.9901,"Dishwasher,Parking,Refrigerator"
2815,45.2764,-92.9901,"Parking,Refrigerator"
2816,26.5761,-81.8644,
2817,40.7061,-111.9048,
2818,39.0744,-94.5521,"Cable or Satellite,Internet Access,Parking,Refrigerator"
2819,42.4751,-83.2572,"Dishwasher,Parking,Pool,Refrigerator"
2820,35.7585,-78.7783,
2821,41.4983,-81.6437,
2822,33.6091,-85.837,
2823,41.2562,-96.0404,
2824,42.6465,-83.2861,
2825,39.0744,-94.5521,"Dishwasher,Internet Access,Parking,Refrigerator"
2826,,,
2827,40.0213,-105.2552,"Parking,Pool"
2828,42.0259,-93.6516,
2829,47.9179,-97.0658,
2830,32.4645,-93.7879,
2831,41.1765,-96.0829,
2832,36.1228,-97.0692,
2833,32.833,-83.6723,Refrigerator
2834,39.7539,-84.2418,"Parking,Patio/Deck"
2835,30.4415,-91.1012,
2836,48.2469,-101.3017,
2837,47.2665,-101.7775,
2838,37.7599,-122.4379,"Dishwasher,Refrigerator"
2839,47.616,-122.3275,
2840,26.7173,-80.1164,
2841,40.6657,-74.1193,"Parking,Storage"
2842,45.5091,-122.6449,
2843,39.1396,-77.1914,Parking
2844,42.0259,-93.6516,
2845,41.2715,-96.2423,
2846,34.0372,-118.2972,
2847,47.6146,-122.1684,"Parking,Patio/Deck"
2848,43.047,-76.156,
2849,30.3054,-97.7497,
2850,39.6847,-104.9263,"Gym,Pool"
2851,32.7407,-97.3394,
2852,37.7599,-122.4379,"Dishwasher,Refrigerator"
2853,42.8022,-73.9287,
2854,36.1554,-115.1733,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
2855,35.4014,-80.5827,
2856,43.5329,-96.7265,
2857,47.7046,-122.1989,
2858,41.4712,-81.5155,"Parking,Patio/Deck,Storage"
2859,37.7599,-122.4379,"Dishwasher,Refrigerator"
2860,37.7904,-122.2151,Refrigerator
2861,47.616,-122.3275,"Dishwasher,Refrigerator"
2862,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2863,42.2711,-83.745,
2864,30.3054,-97.7497,
2865,33.5834,-85.0844,
2866,33.4632,-94.0736,
2867,32.7685,-117.0046,
2868,29.4624,-98.5253,Dishwasher
2869,47.4457,-122.1407,
2870,33.2039,-117.2421,
2871,30.3054,-97.7497,
2872,39.0744,-94.5521,
2873,47.3907,-122.2626,
2874,47.3907,-122.2626,
2875,47.3907,-122.2626,
2876,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
2877,28.2966,-81.6162,"Parking,Storage"
2878,48.7871,-122.4437,
2879,41.6475,-93.4713,"Dishwasher,Garbage Disposal,Refrigerator"
2880,34.1881,-118.3905,
2881,29.4624,-98.5253,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2882,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2883,32.7057,-96.8747,
2884,45.0118,-123.0157,
2885,39.438,-78.9805,"Dishwasher,Garbage Disposal,Refrigerator"
2886,21.3991,-157.7452,
2887,33.7848,-84.3922,
2888,30.5118,-97.6873,
2889,30.5118,-97.6873,
2890,30.5118,-97.6873,"Dishwasher,Parking,Pool,Refrigerator"
2891,32.7407,-97.3394,
2892,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
2893,35.7585,-78.7783,
2894,37.7599,-122.4379,"Dishwasher,Parking,Refrigerator"
2895,40.8342,-73.9735,
2896,36.8532,-76.2902,Parking
2897,39.0761,-77.1247,
2898,35.8079,-78.6466,
2899,39.6894,-105.1119,
2900,29.4624,-98.5253,
2901,41.2546,-96.2265,
2902,34.0505,-81.0098,"Dishwasher,Parking,Pool,Refrigerator"
2903,40.7061,-111.9048,
2904,39.0269,-94.6516,
2905,44.9545,-123.0072,
2906,41.031,-111.942,"Dishwasher,Refrigerator"
2907,38.9571,-95.2657,
2908,40.0037,-75.3717,
2909,41.8625,-87.6825,
2910,30.3054,-97.7497,
2911,42.7527,-71.4854,
2912,40.8211,-73.989,
2913,47.7046,-122.1989,
2914,35.9999,-78.9413,"Gym,Pool"
2915,29.4624,-98.5253,Dishwasher
2916,40.722,-74.0644,
2917,29.7714,-95.4343,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
2918,32.4797,-96.9807,"Parking,Pool"
2919,41.3708,-72.9259,
2920,29.4624,-98.5253,Dishwasher
2921,34.0372,-118.2972,
2922,38.9118,-77.0132,
2923,38.4498,-122.7129,
2924,40.0366,-75.3801,
2925,33.1463,-117.1694,
2926,30.3054,-97.7497,"Clubhouse,Gym,Pool"
2927,39.0744,-94.5521,Dishwasher
2928,44.9405,-93.1027,
2929,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2930,45.6558,-122.5888,
2931,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2932,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2933,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2934,42.0341,-87.8937,
2935,42.0259,-93.6516,
2936,42.5528,-83.476,
2937,39.0744,-94.5521,
2938,39.0744,-94.5521,"Dishwasher,Patio/Deck,Refrigerator"
2939,42.3149,-85.1757,Patio/Deck
2940,26.1596,-97.989,"Dishwasher,Internet Access,Parking,Refrigerator"
2941,44.9545,-123.0072,
2942,29.4624,-98.5253,Dishwasher
2943,45.4305,-122.7798,
2944,40.1171,-88.1889,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2945,37.9682,-122.0091,
2946,30.5118,-97.6873,
2947,25.7603,-80.3005,
2948,33.2039,-117.2421,
2949,40.4969,-86.9659,"Dishwasher,Parking,Refrigerator"
2950,38.8488,-77.3296,"Dishwasher,Refrigerator"
2951,40.4969,-86.9659,
2952,26.1481,-80.2271,Refrigerator
2953,33.1932,-87.5349,
2954,40.6493,-111.8828,
2955,42.8396,-83.4287,
2956,41.1765,-96.0829,"Parking,Pool"
2957,35.471,-97.5299,
2958,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2959,36.9761,-86.4362,
2960,43.2286,-87.9668,
2961,32.696,-97.0878,Parking
2962,29.4624,-98.5253,"Dishwasher,Parking,Pool,Refrigerator"
2963,43.4182,-88.1681,"Dishwasher,Parking,Patio/Deck"
2964,32.722,-97.083,Patio/Deck
2965,47.4831,-122.1298,
2966,33.8375,-118.0012,"Dishwasher,Parking,Pool,Refrigerator"
2967,47.7921,-122.3045,
2968,34.025,-84.3128,"Clubhouse,Gym,Pool"
2969,39.0744,-94.5521,
2970,41.8625,-87.6825,Dishwasher
2971,40.2355,-111.6479,
2972,41.5486,-90.5922,
2973,35.9907,-78.9074,
2974,40.8062,-96.6778,
2975,38.8077,-76.9886,"Parking,Pool"
2976,32.7057,-96.8747,
2977,34.0505,-81.0098,
2978,41.0292,-73.771,Dishwasher
2979,39.9974,-82.9829,
2980,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2981,37.4356,-122.134,
2982,38.9118,-77.0132,
2983,33.8323,-117.9079,
2984,33.2039,-117.2421,
2985,39.0201,-77.0113,Parking
2986,47.7016,-116.7826,
2987,29.7714,-95.4343,"Patio/Deck,Pool"
2988,39.9974,-82.9829,
2989,29.9884,-95.6728,Patio/Deck
2990,29.9884,-95.6728,"Patio/Deck,Pool"
2991,42.8464,-84.5898,"Dishwasher,Parking,Patio/Deck,Refrigerator"
2992,46.8296,-100.8908,
2993,25.7603,-80.3005,
2994,42.8181,-84.4593,
2995,32.7876,-117.1265,"Dishwasher,Refrigerator"
2996,38.9974,-76.8818,
2997,30.5118,-97.6873,
2998,37.7599,-122.4379,"Dishwasher,Refrigerator"
2999,47.616,-122.3275,
3000,39.6894,-105.1119,
3001,39.0744,-94.5521,
3002,34.0372,-118.2972,
3003,45.5091,-122.6449,
3004,42.9833,-71.4574,Parking
3005,36.0249,-78.4646,"Patio/Deck,Pool"
3006,43.5329,-96.7265,
3007,38.9118,-77.0132,
3008,39.0747,-76.7017,
3009,41.8625,-87.6825,
3010,36.0808,-79.4527,
3011,40.8876,-74.0499,"Clubhouse,Gym,Pool"
3012,25.7603,-80.3005,
3013,43.0724,-89.4003,Parking
3014,33.3423,-111.7755,"Parking,Pool"
3015,29.7714,-95.4343,"Gym,Parking,Pool"
3016,37.8726,-122.2707,
3017,37.7599,-122.4379,
3018,34.0314,-118.4885,Parking
3019,35.2703,-120.6813,
3020,37.3499,-121.9708,"Dishwasher,Refrigerator"
3021,34.0372,-118.2972,
3022,33.0534,-117.266,
3023,34.0372,-118.2972,
3024,32.8395,-117.2525,
3025,42.328,-71.071,Dishwasher
3026,34.0372,-118.2972,
3027,34.0372,-118.2972,
3028,38.9118,-77.0132,
3029,34.0372,-118.2972,
3030,42.4194,-71.111,Dishwasher
3031,41.8625,-87.6825,
3032,37.9682,-122.0091,
3033,40.7029,-73.8797,Refrigerator
3034,34.1677,-118.6141,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
3035,37.3695,-122.0241,"Dishwasher,Parking,Refrigerator"
3036,40.862,-74.4061,
3037,40.0054,-75.1415,Parking
3038,47.616,-122.3275,
3039,42.8141,-70.8735,
3040,38.9993,-76.975,
3041,40.0054,-75.1415,
3042,45.5091,-122.6449,
3043,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3044,41.9784,-70.9751,
3045,40.0054,-75.1415,
3046,38.7551,-121.2948,Parking
3047,33.7848,-84.3922,
3048,28.0076,-82.4792,
3049,40.789,-74.0122,Refrigerator
3050,39.1054,-84.5022,
3051,30.3054,-97.7497,"Parking,Pool"
3052,41.7566,-72.689,
3053,43.0724,-89.4003,Parking
3054,42.9194,-71.065,Parking
3055,44.9368,-93.3605,
3056,33.7416,-84.2614,
3057,39.9974,-82.9829,"Cable or Satellite,Internet Access,Parking,Refrigerator"
3058,39.6428,-74.9555,
3059,35.1211,-89.9517,
3060,41.8625,-87.6825,
3061,48.7871,-122.4437,
3062,45.5091,-122.6449,
3063,42.2368,-83.6103,"Parking,Refrigerator"
3064,42.0259,-93.6516,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
3065,39.0744,-94.5521,
3066,38.6274,-90.304,Dishwasher
3067,44.9405,-93.1027,"Parking,Refrigerator"
3068,61.1723,-149.8414,Patio/Deck
3069,41.8625,-87.6825,
3070,33.7848,-84.3922,
3071,43.7012,-85.4657,
3072,42.0259,-93.6516,
3073,40.3012,-111.6907,
3074,42.0259,-93.6516,
3075,29.8831,-97.945,Dishwasher
3076,39.5076,-121.5058,
3077,33.9094,-78.1285,
3078,61.1723,-149.8414,Dishwasher
3079,39.3191,-76.6126,
3080,41.6121,-87.5514,"Parking,Refrigerator"
3081,42.0259,-93.6516,
3082,36.0785,-94.1531,
3083,43.5329,-96.7265,
3084,41.1298,-96.2485,
3085,42.9497,-85.6417,
3086,46.8013,-100.7562,
3087,36.5351,-87.3442,
3088,46.8296,-100.8908,
3089,37.0575,-76.4614,"Parking,Patio/Deck,Storage"
3090,37.0575,-76.4614,"Parking,Patio/Deck,Storage"
3091,31.5887,-94.5735,
3092,44.2745,-88.4153,"Dishwasher,Parking,Refrigerator"
3093,42.7242,-84.477,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3094,29.4624,-98.5253,
3095,43.5884,-96.5752,
3096,43.5329,-96.7265,
3097,41.9295,-83.3654,
3098,38.9401,-92.3167,
3099,47.9179,-97.0658,
3100,32.833,-83.6723,
3101,31.7872,-93.1282,
3102,42.2837,-85.5793,
3103,39.7317,-104.9698,"Parking,Pool"
3104,27.0717,-82.3833,
3105,41.8859,-88.3101,
3106,47.6794,-117.4018,
3107,34.7754,-84.9497,
3108,39.1649,-76.7156,
3109,30.3054,-97.7497,"Patio/Deck,Pool"
3110,39.8163,-98.5576,
3111,30.3054,-97.7497,"Dishwasher,Parking,Pool,Refrigerator"
3112,39.4944,-77.4535,
3113,33.852,-118.3759,
3114,40.4969,-86.9659,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3115,30.3054,-97.7497,
3116,43.6046,-116.2475,
3117,30.3054,-97.7497,
3118,33.3926,-86.8018,
3119,33.6713,-116.2873,
3120,33.4549,-84.128,
3121,42.0259,-93.6516,
3122,47.4457,-122.1407,"Parking,Storage"
3123,41.5486,-90.5922,
3124,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3125,47.616,-122.3275,
3126,41.2562,-96.0404,
3127,38.7677,-90.388,
3128,42.0259,-93.6516,
3129,42.0259,-93.6516,
3130,43.0531,-87.9659,
3131,47.791,-122.2177,"Gym,Pool"
3132,37.7599,-122.4379,"Dishwasher,Refrigerator"
3133,43.0724,-89.4003,"Dishwasher,Parking,Patio/Deck"
3134,37.7599,-122.4379,"Dishwasher,Refrigerator"
3135,34.1881,-118.3905,
3136,44.4624,-73.1603,
3137,39.7136,-105.0655,
3138,47.9179,-97.0658,
3139,44.9855,-93.3023,
3140,40.4678,-79.9134,"Parking,Pool"
3141,42.0259,-93.6516,
3142,33.8569,-118.0019,
3143,45.4913,-122.4185,
3144,37.7184,-122.0656,
3145,40.3663,-74.6688,Parking
3146,44.8525,-93.5502,
3147,42.9115,-87.8656,"Dishwasher,Refrigerator"
3148,39.2431,-84.5394,Parking
3149,43.5329,-96.7265,
3150,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
3151,41.0091,-74.2081,
3152,33.8154,-118.037,
3153,47.616,-122.3275,
3154,38.9974,-76.8818,"Parking,Patio/Deck,Storage"
3155,33.5178,-112.0848,"Dishwasher,Refrigerator"
3156,40.5422,-105.1137,"Parking,Pool"
3157,40.7061,-111.9048,
3158,33.9901,-80.9964,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
3159,43.5329,-96.7265,"Dishwasher,Internet Access,Parking,Refrigerator"
3160,35.9393,-86.8716,
3161,39.8163,-98.5576,
3162,37.7599,-122.4379,"Dishwasher,Refrigerator"
3163,26.1343,-80.233,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
3164,32.7876,-117.1265,
3165,43.0791,-73.7766,
3166,34.1056,-118.3668,Parking
3167,34.1056,-118.3668,Parking
3168,33.8323,-117.9079,
3169,32.6691,-117.0917,
3170,39.736,-104.9819,
3171,33.1993,-97.1268,
3172,37.2737,-79.9668,
3173,33.7069,-84.9334,
3174,38.0172,-84.4931,
3175,41.6077,-81.5066,"Parking,Storage"
3176,36.116,-95.9281,
3177,41.8625,-87.6825,
3178,38.9118,-77.0132,
3179,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
3180,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
3181,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
3182,39.7016,-74.2557,
3183,33.8726,-117.8546,
3184,41.78,-88.0222,
3185,29.4624,-98.5253,Dishwasher
3186,33.1993,-97.1268,
3187,30.4348,-86.6208,
3188,33.5178,-112.0848,
3189,39.9974,-82.9829,
3190,37.1329,-113.5097,
3191,47.9179,-97.0658,
3192,44.5306,-122.8713,
3193,40.1145,-88.2723,"Dishwasher,Parking,Pool,Refrigerator"
3194,37.7599,-122.4379,Refrigerator
3195,30.3054,-97.7497,
3196,42.0259,-93.6516,
3197,39.1627,-76.6354,"Gym,Parking,Pool"
3198,45.5091,-122.6449,
3199,47.5988,-122.1507,
3200,45.5091,-122.6449,
3201,39.0956,-76.6212,"Parking,Pool"
3202,35.471,-97.5299,
3203,39.8456,-84.1117,"Parking,Washer Dryer"
3204,39.8456,-84.1117,"Parking,Washer Dryer"
3205,42.1165,-88.5022,
3206,32.787,-96.7983,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
3207,41.6828,-93.7077,
3208,39.8163,-98.5576,
3209,48.2469,-101.3017,
3210,43.5329,-96.7265,
3211,39.6828,-104.8078,
3212,32.8212,-96.7853,
3213,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
3214,44.5716,-123.282,
3215,47.9179,-97.0658,
3216,40.4738,-86.1409,
3217,36.5311,-82.5209,"Dishwasher,Garbage Disposal,Refrigerator"
3218,39.9608,-104.8195,
3219,41.8625,-87.6825,
3220,48.7871,-122.4437,
3221,45.661,-122.5489,
3222,29.4624,-98.5253,
3223,42.1246,-71.1089,"Gym,Parking,Pool"
3224,25.8275,-80.1842,
3225,33.56,-101.8904,"Dishwasher,Garbage Disposal,Refrigerator"
3226,43.0724,-89.4003,"Parking,Refrigerator"
3227,39.6894,-105.1119,
3228,39.6821,-104.8846,"Parking,Patio/Deck,Storage"
3229,42.7449,-83.0073,
3230,36.8344,-76.0258,
3231,41.4983,-81.6437,Parking
3232,41.4983,-81.6437,Parking
3233,47.9179,-97.0658,
3234,35.3753,-119.0319,
3235,38.5587,-121.432,
3236,34.025,-84.3128,"Clubhouse,Gym,Pool"
3237,35.471,-97.5299,
3238,39.0744,-94.5521,
3239,39.6828,-104.8078,
3240,29.4624,-98.5253,
3241,40.6277,-74.4334,
3242,43.1028,-75.2262,
3243,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
3244,38.0172,-84.4931,
3245,30.3054,-97.7497,
3246,39.6894,-105.1119,
3247,33.75,-117.9892,
3248,39.9918,-74.8073,
3249,41.8625,-87.6825,
3250,39.1679,-84.4933,
3251,44.9405,-93.1027,
3252,34.0806,-118.4029,
3253,34.0263,-118.4732,"Parking,Refrigerator"
3254,39.266,-76.8455,"Parking,Storage"
3255,34.0372,-118.2972,
3256,37.7078,-122.1435,
3257,34.1542,-118.4447,
3258,36.8532,-76.2902,Parking
3259,40.0054,-75.1415,
3260,44.9,-93.3233,
3261,47.9338,-122.2052,
3262,44.4613,-73.1972,"Parking,Washer Dryer"
3263,29.2828,-94.8253,
3264,45.5091,-122.6449,
3265,44.9855,-93.3023,
3266,33.1993,-97.1268,"Dishwasher,Parking,Refrigerator"
3267,37.0451,-76.3664,
3268,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3269,44.9235,-93.4704,
3270,41.9049,-71.1027,
3271,40.7683,-74.2372,Refrigerator
3272,39.8787,-75.3228,
3273,40.1171,-88.1889,"Dishwasher,Parking,Patio/Deck"
3274,36.8328,-76.3529,
3275,45.6558,-122.5888,
3276,42.663,-83.0352,
3277,39.9974,-82.9829,"Dishwasher,Parking,Refrigerator"
3278,41.5835,-93.7597,
3279,34.7794,-82.3026,
3280,42.5286,-92.4509,"Parking,Storage"
3281,41.2562,-96.0404,
3282,41.2562,-96.0404,
3283,29.8831,-97.945,Dishwasher
3284,41.2562,-96.0404,
3285,30.0021,-95.2555,
3286,34.7264,-92.348,"Dishwasher,Parking,Pool,Refrigerator"
3287,29.6803,-95.1845,"Parking,Pool"
3288,41.1298,-96.2485,
3289,42.0259,-93.6516,
3290,42.0259,-93.6516,
3291,35.471,-97.5299,
3292,30.4601,-84.2714,
3293,48.2469,-101.3017,
3294,48.2469,-101.3017,
3295,37.7262,-89.2229,
3296,38.9259,-94.6916,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3297,40.3375,-75.9336,"Dishwasher,Refrigerator"
3298,30.7084,-96.347,
3299,38.0172,-84.4931,
3300,47.8895,-97.494,
3301,32.8212,-96.7853,
3302,47.616,-122.3275,
3303,32.5807,-97.138,"Dishwasher,Parking,Refrigerator"
3304,33.1932,-87.5349,
3305,44.5306,-122.8713,
3306,36.3267,-94.0643,
3307,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
3308,36.2528,-116.0181,"Dishwasher,Refrigerator"
3309,46.8296,-100.8908,
3310,35.823,-78.6438,
3311,47.616,-122.3275,
3312,33.6795,-84.1596,
3313,42.7199,-84.5731,
3314,43.0724,-89.4003,
3315,32.7876,-117.1265,
3316,32.8123,-96.8146,"Gym,Parking,Pool"
3317,41.6828,-93.7077,
3318,36.137,-86.783,
3319,40.8936,-73.9748,
3320,35.471,-97.5299,
3321,29.553,-98.3049,
3322,47.9338,-122.2052,
3323,37.567,-122.3657,
3324,40.6623,-74.2087,
3325,43.0724,-89.4003,Parking
3326,42.0259,-93.6516,
3327,41.6623,-72.6686,"Gym,Parking,Pool,Storage"
3328,33.5178,-112.0848,
3329,46.8013,-100.7562,
3330,37.6836,-97.3369,
3331,35.8635,-101.9666,"Dishwasher,Garbage Disposal,Refrigerator"
3332,39.4846,-86.0525,
3333,35.471,-97.5299,
3334,42.0259,-93.6516,
3335,41.1809,-111.9704,
3336,43.0597,-87.9524,"Dishwasher,Parking,Refrigerator"
3337,32.7876,-117.1265,
3338,36.0198,-115.1504,"Parking,Pool"
3339,32.0245,-81.1067,Parking
3340,47.3949,-122.0287,Parking
3341,47.3949,-122.0287,Parking
3342,47.3949,-122.0287,Parking
3343,30.5118,-97.6873,"Dishwasher,Parking,Pool"
3344,38.6274,-90.304,
3345,37.4356,-122.134,
3346,35.1038,-106.611,
3347,40.3613,-86.9005,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3348,47.8441,-122.1991,"Gym,Parking,Pool"
3349,28.3078,-81.4213,"Parking,Patio/Deck,Storage"
3350,38.2009,-85.6999,
3351,30.4415,-91.1012,
3352,47.616,-122.3275,
3353,34.1383,-117.9635,
3354,29.7398,-98.1021,
3355,43.1403,-87.9675,"Parking,Patio/Deck,Storage"
3356,39.7953,-86.1387,
3357,39.736,-104.9819,
3358,33.8323,-117.9079,
3359,33.75,-117.9892,
3360,47.4457,-122.1407,
3361,47.4457,-122.1407,"Gym,Parking,Pool"
3362,39.1679,-84.4933,"Dishwasher,Parking,Refrigerator"
3363,45.7941,-122.5216,
3364,43.0724,-89.4003,Parking
3365,41.1378,-95.9392,
3366,48.2469,-101.3017,
3367,48.2469,-101.3017,
3368,38.9377,-76.9933,
3369,33.945,-117.4074,
3370,43.0724,-89.4003,Parking
3371,39.4944,-77.4535,
3372,30.6505,-97.6809,
3373,36.2528,-116.0181,"Dishwasher,Refrigerator"
3374,38.9118,-77.0132,
3375,40.0054,-75.1415,
3376,44.5072,-73.2452,
3377,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3378,42.9833,-71.4574,
3379,42.9833,-71.4574,
3380,42.9833,-71.4574,
3381,43.0724,-89.4003,"Parking,Refrigerator"
3382,39.0744,-94.5521,"Parking,Refrigerator"
3383,41.9295,-83.3654,
3384,33.7416,-84.2614,
3385,39.266,-76.8455,"Parking,Storage"
3386,39.266,-76.8455,
3387,39.266,-76.8455,"Parking,Storage"
3388,47.5988,-122.1507,"Dishwasher,Refrigerator"
3389,29.4624,-98.5253,Dishwasher
3390,32.7767,-97.0816,Parking
3391,29.7398,-98.1021,Dishwasher
3392,32.7876,-117.1265,
3393,44.8902,-94.3728,
3394,45.5091,-122.6449,
3395,34.053,-118.2637,
3396,32.7876,-117.1265,
3397,46.8608,-96.8096,
3398,34.0372,-118.2972,
3399,40.8876,-74.0499,
3400,45.3192,-93.5453,
3401,47.9587,-122.4023,
3402,33.0476,-96.7467,
3403,40.2206,-74.7174,
3404,30.3054,-97.7497,
3405,42.5303,-113.7904,
3406,44.9776,-93.3594,
3407,34.0394,-118.2656,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
3408,47.7974,-122.2037,
3409,33.8321,-118.3786,"Parking,Storage"
3410,32.7876,-117.1265,
3411,39.0614,-76.8511,
3412,39.1627,-76.6354,Parking
3413,39.1627,-76.6354,
3414,35.8199,-90.7016,
3415,39.7317,-104.9698,
3416,39.9675,-76.726,
3417,36.1067,-79.815,"Clubhouse,Gym,Pool"
3418,47.8495,-122.2825,"Gym,Parking,Pool"
3419,45.5091,-122.6449,
3420,42.0259,-93.6516,
3421,36.5894,-94.7725,
3422,34.1669,-118.8377,"Parking,Pool"
3423,32.7876,-117.1265,
3424,41.5486,-90.5922,
3425,40.3613,-86.9005,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3426,38.9414,-76.9292,Parking
3427,32.9631,-96.7212,
3428,33.7416,-84.2614,"Parking,Pool"
3429,41.3495,-86.3272,
3430,36.2528,-116.0181,"Dishwasher,Refrigerator"
3431,40.8876,-74.0499,"Clubhouse,Gym,Pool"
3432,34.8583,-82.3915,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
3433,38.9118,-77.0132,
3434,47.3949,-122.0287,Parking
3435,32.7057,-96.8747,
3436,46.55,-87.4,"Dishwasher,Parking,Refrigerator"
3437,35.5884,-82.56,
3438,30.4415,-91.1012,
3439,37.7599,-122.4379,
3440,34.0372,-118.2972,
3441,40.8342,-73.9735,
3442,34.0939,-118.3801,"Parking,Patio/Deck"
3443,42.328,-71.071,"Dishwasher,Refrigerator"
3444,46.8162,-92.1281,
3445,34.0075,-118.3941,
3446,34.1474,-118.1391,
3447,42.3508,-71.1184,
3448,34.0372,-118.2972,
3449,35.26,-120.6505,
3450,47.6146,-122.1684,"Parking,Pool"
3451,40.722,-74.0644,
3452,33.6954,-118.0013,
3453,33.9604,-118.0289,
3454,33.9299,-117.8849,
3455,40.0054,-75.1415,
3456,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3457,40.4969,-86.9659,
3458,32.7876,-117.1265,
3459,42.6699,-83.1494,
3460,41.8625,-87.6825,
3461,41.8625,-87.6825,"Dishwasher,Refrigerator"
3462,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3463,41.8625,-87.6825,
3464,40.7394,-74.1845,Dishwasher
3465,44.4613,-73.1972,"Parking,Storage"
3466,,,
3467,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
3468,32.3252,-95.2948,
3469,32.8113,-79.9947,
3470,38.6274,-90.304,
3471,39.0744,-94.5521,
3472,38.9414,-76.9292,Parking
