s.no,bedrooms,bathrooms,area(sq.ft),pets_allowed
3726,2,1,1088,None
3727,2,2,1088,"Cats,Dogs"
3728,3,1,1089,"Cats,Dogs"
3729,1,1,1090,"Cats,Dogs"
3730,2,2,1090,"Cats,Dogs"
3731,2,1,1091,None
3732,2,1,1092,None
3733,3,1.5,1092,
3734,2,2,1092,"Cats,Dogs"
3735,3,1.5,1092,None
3736,2,2,1093,"Cats,Dogs"
3737,2,2,1093,
3738,2,1.5,1093,"Cats,Dogs"
3739,2,2,1094,"Cats,Dogs"
3740,2,2,1094,"Cats,Dogs"
3741,2,1,1094,"Cats,Dogs"
3742,2,2,1095,
3743,2,2,1095,"Cats,Dogs"
3744,2,2,1095,"Cats,Dogs"
3745,2,2,1096,None
3746,2,2,1096,
3747,2,2,1097,
3748,2,2,1097,"Cats,Dogs"
3749,3,1,1098,"Cats,Dogs"
3750,2,1.5,1098,
3751,2,2,1099,
3752,1,1,1100,"Cats,Dogs"
3753,2,2,1100,"Cats,Dogs"
3754,3,2,1100,None
3755,2,2,1100,"Cats,Dogs"
3756,2,1,1100,None
3757,2,1.5,1100,None
3758,2,2,1100,"Cats,Dogs"
3759,2,1,1100,None
3760,2,2,1100,"Cats,Dogs"
3761,1,1,1100,None
3762,2,2,1100,"Cats,Dogs"
3763,3,2,1100,None
3764,2,1.5,1100,"Cats,Dogs"
3765,2,2,1100,"Cats,Dogs"
3766,2,2,1100,"Cats,Dogs"
3767,3,1,1100,"Cats,Dogs"
3768,3,1,1100,None
3769,2,2,1100,"Cats,Dogs"
3770,2,2,1100,
3771,2,1,1100,
3772,3,1.5,1100,None
3773,4,2,1100,"Cats,Dogs"
3774,3,2.5,1100,None
3775,2,2,1100,"Cats,Dogs"
3776,2,1,1100,Cats
3777,3,1,1100,None
3778,2,1,1100,"Cats,Dogs"
3779,3,1,1100,None
3780,2,2,1100,"Cats,Dogs"
3781,3,2,1100,"Cats,Dogs"
3782,2,2,1100,"Cats,Dogs"
3783,3,2.5,1100,"Cats,Dogs"
3784,2,1,1100,None
3785,2,1,1100,None
3786,2,1,1100,"Cats,Dogs"
3787,2,2,1100,
3788,2,2,1100,"Cats,Dogs"
3789,2,2,1100,"Cats,Dogs"
3790,4,2,1100,"Cats,Dogs"
3791,3,2,1100,"Cats,Dogs"
3792,2,1,1100,"Cats,Dogs"
3793,2,2,1100,Cats
3794,2,2,1100,"Cats,Dogs"
3795,2,1,1100,"Cats,Dogs"
3796,2,2,1100,None
3797,2,2,1100,
3798,2,,1100,None
3799,3,2,1100,None
3800,2,1,1100,None
3801,2,1.5,1100,
3802,2,2,1100,"Cats,Dogs"
3803,3,1,1100,Cats
3804,2,1.5,1100,Cats
3805,2,2,1100,Cats
3806,2,1.5,1100,"Cats,Dogs"
3807,2,2,1100,Cats
3808,3,1,1101,"Cats,Dogs"
3809,2,2,1102,
3810,2,2,1103,"Cats,Dogs"
3811,2,2,1103,
3812,2,2,1104,
3813,2,2,1104,
3814,2,2,1104,
3815,2,2,1104,Dogs
3816,2,2,1104,
3817,2,1.5,1104,None
3818,2,2,1105,"Cats,Dogs"
3819,2,2,1105,"Cats,Dogs"
3820,3,2,1105,None
3821,3,1.5,1105,None
3822,3,2,1106,
3823,3,2,1106,"Cats,Dogs"
3824,3,2,1107,"Cats,Dogs"
3825,3,2,1108,None
3826,2,2,1109,
3827,2,2,1109,
3828,2,2,1109,
3829,2,2,1109,"Cats,Dogs"
3830,4,1,1110,None
3831,2,2,1110,
3832,3,2,1110,"Cats,Dogs"
3833,2,2,1110,"Cats,Dogs"
3834,2,2,1110,None
3835,2,2,1110,None
3836,1,1.5,1111,
3837,3,2,1112,None
3838,2,1,1112,"Cats,Dogs"
3839,2,1,1112,
3840,1,1.5,1113,None
3841,2,2,1113,
3842,2,2,1113,
3843,2,2,1113,
3844,2,2,1113,
3845,3,1,1114,"Cats,Dogs"
3846,2,2,1114,None
3847,3,2,1115,
3848,2,1.5,1116,
3849,2,2,1116,None
3850,1,1.5,1117,"Cats,Dogs"
3851,3,2,1117,"Cats,Dogs"
3852,2,2,1118,"Cats,Dogs"
3853,2,2,1118,None
3854,2,2,1118,"Cats,Dogs"
3855,2,2,1118,"Cats,Dogs"
3856,2,2,1118,"Cats,Dogs"
3857,2,2,1118,None
3858,2,2,1119,Dogs
3859,3,2,1119,"Cats,Dogs"
3860,3,2,1120,None
3861,2,2,1120,
3862,2,2,1120,"Cats,Dogs"
3863,2,2,1120,
3864,2,2,1120,None
3865,3,1.5,1120,Cats
3866,2,2,1120,"Cats,Dogs"
3867,3,2,1120,"Cats,Dogs"
3868,3,2,1120,"Cats,Dogs"
3869,2,2,1121,"Cats,Dogs"
3870,2,2,1121,"Cats,Dogs"
3871,3,2,1122,"Cats,Dogs"
3872,2,2,1123,
3873,2,2,1123,
3874,2,2,1123,
3875,1,1,1124,"Cats,Dogs"
3876,2,1,1124,
3877,3,1,1124,None
3878,2,2,1125,"Cats,Dogs"
3879,2,2,1125,None
3880,2,2,1125,
3881,2,2,1126,"Cats,Dogs"
3882,2,2,1126,"Cats,Dogs"
3883,2,2,1127,"Cats,Dogs"
3884,2,2,1128,"Cats,Dogs"
3885,3,2,1128,"Cats,Dogs"
3886,1,1,1128,Cats
3887,2,2,1129,
3888,2,2,1129,"Cats,Dogs"
3889,2,2,1129,
3890,2,2,1130,None
3891,3,1.5,1130,"Cats,Dogs"
3892,2,2,1130,"Cats,Dogs"
3893,2,2,1130,"Cats,Dogs"
3894,3,2,1130,
3895,2,2,1131,
3896,2,2,1132,
3897,2,1,1132,None
3898,3,1,1132,Cats
3899,2,2,1133,"Cats,Dogs"
3900,2,2,1133,None
3901,2,1,1134,"Cats,Dogs"
3902,2,2,1134,"Cats,Dogs"
3903,3,1,1134,"Cats,Dogs"
3904,2,1.5,1134,Dogs
3905,3,2,1134,"Cats,Dogs"
3906,3,2,1134,"Cats,Dogs"
3907,3,2,1134,"Cats,Dogs"
3908,2,2,1135,
3909,2,2,1135,
3910,2,2,1136,
3911,2,2.5,1136,"Cats,Dogs"
3912,2,2,1136,
3913,2,2,1136,
3914,3,2,1137,
3915,3,2,1138,"Cats,Dogs"
3916,2,2,1138,
3917,2,1.5,1138,"Cats,Dogs"
3918,2,2.5,1138,"Cats,Dogs"
3919,2,2,1139,"Cats,Dogs"
3920,3,2,1139,None
3921,2,2,1140,"Cats,Dogs"
3922,2,2,1140,
3923,2,2,1140,"Cats,Dogs"
3924,2,2,1140,"Cats,Dogs"
3925,2,1,1140,"Cats,Dogs"
3926,2,2,1141,
3927,2,2,1143,None
3928,2,2,1144,"Cats,Dogs"
3929,2,2,1144,"Cats,Dogs"
3930,2,2,1144,None
3931,2,2,1144,"Cats,Dogs"
3932,2,2,1145,
3933,1,1.5,1145,"Cats,Dogs"
3934,1,1.5,1145,"Cats,Dogs"
3935,2,2,1147,"Cats,Dogs"
3936,2,2,1148,"Cats,Dogs"
3937,2,2,1148,"Cats,Dogs"
3938,2,2,1148,
3939,2,1.5,1148,Dogs
3940,1,1,1149,"Cats,Dogs"
3941,2,2,1149,"Cats,Dogs"
3942,2,2,1150,"Cats,Dogs"
3943,2,1.5,1150,"Cats,Dogs"
3944,2,2,1150,"Cats,Dogs"
3945,2,2,1150,
3946,2,2,1150,"Cats,Dogs"
3947,4,2,1150,None
3948,2,1.5,1150,"Cats,Dogs"
3949,2,2,1150,"Cats,Dogs"
3950,2,1,1150,None
3951,3,1,1150,"Cats,Dogs"
3952,3,1.5,1150,"Cats,Dogs"
3953,2,1.5,1150,None
3954,2,2.5,1150,
3955,1,1,1151,
3956,3,1.5,1152,"Cats,Dogs"
3957,3,2,1152,
3958,2,2,1152,
3959,2,2,1152,"Cats,Dogs"
3960,3,2,1152,
3961,2,2.5,1152,Dogs
3962,3,2,1152,"Cats,Dogs"
3963,2,1.5,1152,"Cats,Dogs"
3964,2,2,1153,"Cats,Dogs"
3965,2,2,1153,None
3966,2,2,1154,
3967,2,2,1155,Cats
3968,3,1.5,1155,None
3969,2,1,1156,
3970,2,2,1157,"Cats,Dogs"
3971,2,2,1158,"Cats,Dogs"
3972,2,2,1160,"Cats,Dogs"
3973,2,2,1162,"Cats,Dogs"
3974,3,2,1162,
3975,2,2.5,1162,
3976,2,1.5,1163,None
3977,3,2,1163,"Cats,Dogs"
3978,3,2,1165,"Cats,Dogs"
3979,1,1,1166,"Cats,Dogs"
3980,3,1.5,1166,"Cats,Dogs"
3981,2,2,1167,
3982,2,1.5,1167,None
3983,3,2,1168,None
3984,5,2,1170,None
3985,2,2,1170,
3986,3,2,1170,"Cats,Dogs"
3987,2,2,1170,"Cats,Dogs"
3988,3,3,1170,Cats
3989,1,1,1171,"Cats,Dogs"
3990,2,2,1171,
3991,3,2,1172,"Cats,Dogs"
3992,2,2,1173,"Cats,Dogs"
3993,2,2,1173,
3994,2,2,1173,"Cats,Dogs"
3995,3,1,1174,"Cats,Dogs"
3996,2,2,1174,
3997,2,2,1175,"Cats,Dogs"
3998,2,2,1175,"Cats,Dogs"
3999,2,2,1176,None
4000,4,1,1176,Cats
4001,3,2,1176,"Cats,Dogs"
4002,3,1,1176,None
4003,3,1,1176,"Cats,Dogs"
4004,2,2,1177,"Cats,Dogs"
4005,2,2,1177,"Cats,Dogs"
4006,3,2,1177,"Cats,Dogs"
4007,4,2,1178,"Cats,Dogs"
4008,2,1,1178,Dogs
4009,2,2,1178,
4010,2,2,1179,
4011,2,1.5,1180,"Cats,Dogs"
4012,2,2,1181,
4013,2,2,1182,
4014,2,2,1182,
4015,3,2,1182,"Cats,Dogs"
4016,2,2,1183,
4017,2,1,1183,Cats
4018,2,2,1185,
4019,2,2,1185,"Cats,Dogs"
4020,1,1,1185,
4021,2,2,1185,
4022,2,2,1185,
4023,3,1,1186,"Cats,Dogs"
4024,3,2,1186,"Cats,Dogs"
4025,2,2,1186,
4026,2,2,1186,
4027,2,2,1187,"Cats,Dogs"
4028,3,2,1187,None
4029,2,1,1187,"Cats,Dogs"
4030,3,2,1188,None
4031,2,1,1189,"Cats,Dogs"
4032,2,2,1189,
4033,2,2,1189,
4034,3,1,1189,"Cats,Dogs"
4035,2,3,1190,"Cats,Dogs"
4036,2,2,1191,"Cats,Dogs"
4037,2,2,1191,"Cats,Dogs"
4038,2,2,1191,"Cats,Dogs"
4039,2,1,1191,"Cats,Dogs"
4040,2,2,1191,
4041,3,2,1192,None
4042,2,2,1192,"Cats,Dogs"
4043,3,2,1192,"Cats,Dogs"
4044,3,1,1193,None
4045,2,2,1195,"Cats,Dogs"
4046,3,2,1196,"Cats,Dogs"
4047,2,2,1197,"Cats,Dogs"
4048,2,2,1197,None
4049,3,1.5,1197,"Cats,Dogs"
4050,3,2,1198,"Cats,Dogs"
4051,2,2,1199,"Cats,Dogs"
4052,3,1.5,1200,None
4053,2,1.5,1200,"Cats,Dogs"
4054,2,2,1200,"Cats,Dogs"
4055,2,2,1200,"Cats,Dogs"
4056,2,2,1200,"Cats,Dogs"
4057,3,2,1200,"Cats,Dogs"
4058,3,2,1200,None
4059,3,2,1200,None
4060,2,1.5,1200,
4061,3,1,1200,
4062,2,2,1200,"Cats,Dogs"
4063,2,2,1200,"Cats,Dogs"
4064,2,2,1200,Cats
4065,2,2,1200,
4066,2,1,1200,
4067,2,2,1200,"Cats,Dogs"
4068,3,1,1200,"Cats,Dogs"
4069,2,1,1200,None
4070,2,2,1200,"Cats,Dogs"
4071,2,2,1200,"Cats,Dogs"
4072,2,2,1200,
4073,4,1,1200,None
4074,2,1,1200,"Cats,Dogs"
4075,2,2,1200,None
4076,4,4,1200,Cats
4077,2,1.5,1200,
4078,2,1,1200,None
4079,2,1.5,1200,"Cats,Dogs"
4080,3,2,1200,Cats
4081,3,1.5,1200,"Cats,Dogs"
4082,3,2.5,1200,"Cats,Dogs"
4083,2,2,1200,None
4084,0,1,1200,Cats
4085,3,2,1200,"Cats,Dogs"
4086,3,2,1200,"Cats,Dogs"
4087,2,1,1200,"Cats,Dogs"
4088,2,1.5,1200,"Cats,Dogs"
4089,2,2,1200,
4090,3,1,1200,None
4091,3,1,1200,"Cats,Dogs"
4092,3,1,1200,None
4093,2,1.5,1200,"Cats,Dogs"
4094,3,2,1200,"Cats,Dogs"
4095,2,1.5,1200,"Cats,Dogs"
4096,2,2,1200,
4097,1,1,1200,None
4098,2,2.5,1200,"Cats,Dogs"
4099,3,2,1200,Dogs
4100,2,2.5,1200,"Cats,Dogs"
4101,2,1.5,1200,"Cats,Dogs"
4102,2,1,1200,None
4103,3,2,1200,"Cats,Dogs"
4104,2,1.5,1200,None
4105,2,1,1200,
4106,2,1,1200,"Cats,Dogs"
4107,2,2,1200,"Cats,Dogs"
4108,3,2,1200,"Cats,Dogs"
4109,2,2,1200,"Cats,Dogs"
4110,3,2,1200,"Cats,Dogs"
4111,2,2,1200,"Cats,Dogs"
4112,1,1,1200,None
4113,0,1,1200,None
4114,2,2.5,1200,"Cats,Dogs"
4115,2,2.5,1200,"Cats,Dogs"
4116,2,2,1200,None
4117,2,2,1200,"Cats,Dogs"
4118,2,1.5,1200,"Cats,Dogs"
4119,2,1.5,1200,"Cats,Dogs"
4120,2,1,1200,"Cats,Dogs"
4121,2,1,1200,Cats
4122,2,2,1202,"Cats,Dogs"
4123,2,2,1203,
4124,2,2,1203,
4125,2,2.5,1204,"Cats,Dogs"
4126,2,1.5,1205,"Cats,Dogs"
4127,2,1,1207,"Cats,Dogs"
4128,2,2.5,1208,None
4129,2,2,1208,
4130,2,2,1208,
4131,2,2,1208,
4132,3,2,1208,"Cats,Dogs"
4133,2,2,1209,None
4134,2,2,1210,
4135,2,2,1210,None
4136,3,2,1210,"Cats,Dogs"
4137,1,1,1211,
4138,3,2,1214,"Cats,Dogs"
4139,2,2,1215,"Cats,Dogs"
4140,2,2,1215,"Cats,Dogs"
4141,2,2,1215,"Cats,Dogs"
4142,2,1,1215,"Cats,Dogs"
4143,3,1.5,1216,Dogs
4144,3,2,1216,None
4145,3,2,1217,"Cats,Dogs"
4146,2,2.5,1218,
4147,2,2,1218,"Cats,Dogs"
4148,2,2.5,1218,None
4149,4,4,1219,None
4150,2,2,1219,
4151,2,2,1219,
4152,2,2,1219,
4153,2,1,1220,"Cats,Dogs"
4154,2,2,1220,
4155,3,2,1220,"Cats,Dogs"
4156,3,2,1221,
4157,3,2,1221,"Cats,Dogs"
4158,3,2,1223,
4159,4,4,1224,None
4160,3,2,1224,"Cats,Dogs"
4161,3,2,1224,"Cats,Dogs"
4162,2,2,1224,
4163,2,2,1224,None
4164,3,2,1224,None
4165,3,1,1225,None
4166,2,2,1225,"Cats,Dogs"
4167,3,2,1226,
4168,3,2,1226,
4169,3,2,1226,
4170,2,2,1226,None
4171,1,1.5,1226,"Cats,Dogs"
4172,2,2,1227,
4173,3,2,1228,
4174,3,2,1228,"Cats,Dogs"
4175,3,2,1230,None
4176,3,2,1232,None
4177,2,1,1232,None
4178,2,2,1233,"Cats,Dogs"
4179,3,2,1233,"Cats,Dogs"
4180,3,2,1233,"Cats,Dogs"
4181,3,2,1233,None
4182,3,2,1234,"Cats,Dogs"
4183,2,2.5,1236,None
4184,3,2,1236,"Cats,Dogs"
4185,3,2,1236,None
4186,2,2,1237,None
4187,2,2,1237,"Cats,Dogs"
4188,3,2,1238,
4189,2,1.5,1238,None
4190,3,2,1238,None
4191,2,1.5,1240,"Cats,Dogs"
4192,2,2,1241,"Cats,Dogs"
4193,2,1,1241,None
4194,3,2,1241,"Cats,Dogs"
4195,4,2,1242,"Cats,Dogs"
4196,3,2,1242,"Cats,Dogs"
4197,2,2,1242,"Cats,Dogs"
4198,3,2,1244,"Cats,Dogs"
4199,2,2,1245,"Cats,Dogs"
4200,2,2,1245,"Cats,Dogs"
4201,3,2,1246,None
4202,3,2,1246,None
4203,2,2,1246,None
4204,2,2,1246,"Cats,Dogs"
4205,3,2,1247,"Cats,Dogs"
4206,2,2,1247,"Cats,Dogs"
4207,3,2,1248,"Cats,Dogs"
4208,2,2,1250,"Cats,Dogs"
4209,2,2,1250,None
4210,2,2,1250,None
4211,2,2,1250,"Cats,Dogs"
4212,2,2,1250,
4213,2,2,1250,"Cats,Dogs"
4214,3,1.5,1250,None
4215,1,1,1250,Cats
4216,3,2,1250,"Cats,Dogs"
4217,3,1,1250,"Cats,Dogs"
4218,2,1.5,1250,None
4219,3,1.5,1251,None
4220,2,2,1251,None
4221,3,2,1251,"Cats,Dogs"
4222,2,1,1251,"Cats,Dogs"
4223,3,1,1253,"Cats,Dogs"
4224,2,2,1254,
4225,2,2,1254,
4226,2,2,1255,"Cats,Dogs"
4227,2,2,1257,
4228,3,2,1257,None
4229,2,1,1258,"Cats,Dogs"
4230,2,2.5,1260,"Cats,Dogs"
4231,3,2,1260,None
4232,3,2,1262,"Cats,Dogs"
4233,3,2,1264,"Cats,Dogs"
4234,2,2,1265,"Cats,Dogs"
4235,3,2,1265,"Cats,Dogs"
4236,3,2,1265,"Cats,Dogs"
4237,4,1,1265,None
4238,2,2,1265,None
4239,3,2,1265,"Cats,Dogs"
4240,3,2,1265,"Cats,Dogs"
4241,3,2,1265,"Cats,Dogs"
4242,3,2,1266,None
4243,2,2,1268,"Cats,Dogs"
4244,2,2,1268,
4245,2,2,1268,
4246,3,2,1268,"Cats,Dogs"
4247,3,2,1269,
4248,3,2,1269,"Cats,Dogs"
4249,2,2.5,1269,
4250,2,2.5,1270,"Cats,Dogs"
4251,2,1,1270,None
4252,3,2,1270,"Cats,Dogs"
4253,3,2,1271,"Cats,Dogs"
4254,2,1,1271,None
4255,2,2,1272,"Cats,Dogs"
4256,2,2,1273,"Cats,Dogs"
4257,1,1.5,1273,None
4258,3,2,1273,"Cats,Dogs"
4259,2,2,1274,"Cats,Dogs"
4260,2,2,1274,"Cats,Dogs"
4261,2,2,1274,Cats
4262,3,2,1275,None
4263,2,2,1275,"Cats,Dogs"
4264,2,1.5,1275,"Cats,Dogs"
4265,3,2,1275,"Cats,Dogs"
4266,2,2,1275,
4267,3,1,1275,"Cats,Dogs"
4268,1,1,1275,"Cats,Dogs"
4269,2,2,1275,None
4270,3,1.5,1276,None
4271,3,2.5,1277,None
4272,3,2,1278,"Cats,Dogs"
4273,3,2,1278,None
4274,2,2.5,1279,None
4275,2,2,1280,"Cats,Dogs"
4276,3,2,1280,None
4277,2,1,1280,"Cats,Dogs"
4278,3,2,1281,"Cats,Dogs"
4279,2,2,1283,
4280,2,2.5,1284,"Cats,Dogs"
4281,2,2.5,1284,"Cats,Dogs"
4282,3,2,1284,"Cats,Dogs"
4283,3,2,1285,"Cats,Dogs"
4284,3,2,1285,"Cats,Dogs"
4285,3,2,1286,
4286,3,2,1286,
4287,3,2,1286,"Cats,Dogs"
4288,3,2,1286,"Cats,Dogs"
4289,2,2,1287,"Cats,Dogs"
4290,3,2,1287,Cats
4291,2,2,1288,Dogs
4292,2,2.5,1289,None
4293,3,2,1289,"Cats,Dogs"
4294,3,2,1290,
4295,3,2,1290,"Cats,Dogs"
4296,2,1.5,1290,None
4297,2,2,1290,
4298,2,2.5,1291,"Cats,Dogs"
4299,2,2,1294,"Cats,Dogs"
4300,2,2,1294,"Cats,Dogs"
4301,3,2,1294,"Cats,Dogs"
4302,2,2,1294,
4303,2,2,1295,
4304,2,2,1295,"Cats,Dogs"
4305,3,1.5,1296,Dogs
4306,2,2,1296,
4307,2,2,1297,
4308,2,2,1299,"Cats,Dogs"
4309,2,2,1300,"Cats,Dogs"
4310,3,2,1300,Cats
4311,3,2,1300,None
4312,2,1.5,1300,"Cats,Dogs"
4313,2,2,1300,"Cats,Dogs"
4314,2,2,1300,"Cats,Dogs"
4315,2,2,1300,None
4316,3,1,1300,
4317,5,2,1300,None
4318,3,2,1300,None
4319,4,3,1300,None
4320,3,2,1300,None
4321,2,2.5,1300,"Cats,Dogs"
4322,2,2,1300,"Cats,Dogs"
4323,3,2,1300,"Cats,Dogs"
4324,3,1.5,1300,"Cats,Dogs"
4325,2,2,1300,None
4326,2,1.5,1300,"Cats,Dogs"
4327,2,2,1300,"Cats,Dogs"
4328,2,1,1300,"Cats,Dogs"
4329,2,1.5,1300,"Cats,Dogs"
4330,3,2,1300,"Cats,Dogs"
4331,4,2,1301,
4332,4,2,1301,None
4333,2,2.5,1302,None
4334,2,2,1304,"Cats,Dogs"
4335,2,2,1304,
4336,2,1.5,1305,None
4337,3,2,1305,Dogs
4338,1,2,1305,None
4339,3,2,1305,"Cats,Dogs"
4340,3,2,1307,None
4341,3,2.5,1307,"Cats,Dogs"
4342,3,2,1310,Cats
4343,2,1.5,1310,"Cats,Dogs"
4344,2,2,1310,Dogs
4345,2,2.5,1310,"Cats,Dogs"
4346,3,2,1312,None
4347,3,2,1312,"Cats,Dogs"
4348,3,2,1312,Dogs
4349,3,2.5,1315,"Cats,Dogs"
4350,2,2.5,1317,"Cats,Dogs"
4351,3,2,1317,None
4352,2,2.5,1319,
4353,5,2,1320,None
4354,2,2,1320,None
4355,2,2,1320,
4356,2,2,1322,None
4357,3,2,1322,"Cats,Dogs"
4358,2,2,1324,"Cats,Dogs"
4359,2,2,1324,"Cats,Dogs"
4360,2,2,1324,"Cats,Dogs"
4361,2,2,1324,"Cats,Dogs"
4362,2,2,1324,"Cats,Dogs"
4363,3,1,1324,Cats
4364,2,2,1325,
4365,2,2,1325,"Cats,Dogs"
4366,2,2,1325,"Cats,Dogs"
4367,2,2,1325,"Cats,Dogs"
4368,2,2,1325,"Cats,Dogs"
4369,2,2,1325,"Cats,Dogs"
4370,3,2,1326,"Cats,Dogs"
4371,2,2,1327,
4372,3,2,1329,"Cats,Dogs"
4373,2,2.5,1330,"Cats,Dogs"
4374,2,1,1330,"Cats,Dogs"
4375,3,2,1331,"Cats,Dogs"
4376,2,2,1333,None
4377,2,2,1334,None
4378,2,2.5,1335,Dogs
4379,2,2,1335,"Cats,Dogs"
4380,2,2.5,1336,"Cats,Dogs"
4381,3,2,1336,
4382,3,2,1336,"Cats,Dogs"
4383,2,1,1336,None
4384,3,2,1337,
4385,2,2,1337,"Cats,Dogs"
4386,3,3,1338,"Cats,Dogs"
4387,3,2,1339,
4388,3,2,1340,"Cats,Dogs"
4389,3,2,1340,"Cats,Dogs"
4390,2,1,1341,None
4391,3,1,1343,"Cats,Dogs"
4392,4,2,1343,"Cats,Dogs"
4393,3,2,1344,
4394,3,2,1344,
4395,2,2.5,1344,None
4396,3,1,1344,
4397,2,2,1344,
4398,3,2,1344,"Cats,Dogs"
4399,3,3,1344,"Cats,Dogs"
4400,3,2,1344,"Cats,Dogs"
4401,2,2.5,1345,Dogs
4402,2,2,1345,
4403,2,1.5,1345,"Cats,Dogs"
4404,3,2,1347,"Cats,Dogs"
4405,3,2,1348,None
4406,3,2,1349,"Cats,Dogs"
4407,2,2,1350,None
4408,4,1.5,1350,"Cats,Dogs"
4409,3,2,1350,"Cats,Dogs"
4410,4,3.5,1350,None
4411,3,2.5,1350,None
4412,2,2,1350,None
4413,3,,1350,"Cats,Dogs"
4414,2,2,1350,None
4415,3,2,1350,None
4416,3,1,1350,"Cats,Dogs"
4417,4,2,1351,"Cats,Dogs"
4418,3,2,1354,"Cats,Dogs"
4419,2,2,1355,
4420,4,1,1355,None
4421,2,2,1355,None
4422,3,2,1356,Dogs
4423,3,2,1358,None
4424,3,2,1358,None
4425,3,2,1358,"Cats,Dogs"
4426,3,2,1359,"Cats,Dogs"
4427,3,2.5,1360,None
4428,3,2,1360,Cats
4429,2,2,1360,"Cats,Dogs"
4430,2,2.5,1360,Dogs
4431,2,2.5,1360,None
4432,3,2,1361,"Cats,Dogs"
4433,4,2,1363,"Cats,Dogs"
4434,2,2.5,1365,None
4435,3,2.5,1365,None
4436,3,2.5,1366,"Cats,Dogs"
4437,4,2,1367,"Cats,Dogs"
4438,2,2.5,1370,Dogs
4439,3,1.5,1370,"Cats,Dogs"
4440,2,2,1370,None
4441,3,3,1370,"Cats,Dogs"
4442,3,2,1371,"Cats,Dogs"
4443,2,2.5,1372,
4444,3,2,1372,"Cats,Dogs"
4445,3,1,1374,None
4446,3,1.5,1374,None
4447,2,2.5,1375,None
4448,3,2,1375,"Cats,Dogs"
4449,2,1.5,1376,"Cats,Dogs"
4450,3,2,1376,"Cats,Dogs"
4451,3,2,1380,"Cats,Dogs"
4452,3,2,1384,"Cats,Dogs"
4453,3,2,1385,None
4454,3,2,1385,"Cats,Dogs"
4455,2,2,1385,None
4456,3,2,1385,"Cats,Dogs"
4457,3,1,1385,
4458,3,1.5,1385,"Cats,Dogs"
4459,2,2,1389,None
4460,2,2,1390,"Cats,Dogs"
4461,2,2,1390,None
4462,2,2,1390,"Cats,Dogs"
4463,2,2,1391,"Cats,Dogs"
4464,3,2,1391,"Cats,Dogs"
4465,2,2,1393,
4466,3,3,1395,Cats
4467,4,2.5,1395,"Cats,Dogs"
4468,4,2.5,1395,"Cats,Dogs"
4469,3,2.5,1396,None
4470,2,2.5,1396,"Cats,Dogs"
4471,2,1,1397,None
4472,3,2,1398,"Cats,Dogs"
4473,4,2,1400,None
4474,2,2.5,1400,"Cats,Dogs"
4475,0,,1400,None
4476,2,2,1400,None
4477,2,1.5,1400,Cats
4478,3,2,1400,None
4479,2,2.5,1400,None
4480,2,1.5,1400,None
4481,2,2,1400,
4482,3,3.5,1400,"Cats,Dogs"
4483,3,3,1400,None
4484,1,1,1400,"Cats,Dogs"
4485,3,2,1400,None
4486,3,2.5,1400,"Cats,Dogs"
4487,3,2,1400,"Cats,Dogs"
4488,2,1,1400,"Cats,Dogs"
4489,2,2,1400,None
4490,2,2.5,1400,
4491,3,1,1400,None
4492,3,2.5,1400,None
4493,3,1,1400,None
4494,3,2,1400,"Cats,Dogs"
4495,3,3,1400,"Cats,Dogs"
4496,3,3,1400,"Cats,Dogs"
4497,3,1,1400,"Cats,Dogs"
4498,2,2,1400,None
4499,3,2.5,1400,None
4500,2,1.5,1400,"Cats,Dogs"
4501,4,1,1400,"Cats,Dogs"
4502,2,2.5,1400,"Cats,Dogs"
4503,2,2.5,1400,"Cats,Dogs"
4504,2,1.5,1400,Cats
4505,2,1,1400,
4506,3,1,1400,Cats
4507,2,2,1402,None
4508,3,2.5,1406,"Cats,Dogs"
4509,3,1,1406,None
4510,3,1.5,1406,"Cats,Dogs"
4511,3,3,1407,"Cats,Dogs"
4512,3,2,1407,"Cats,Dogs"
4513,3,2,1407,"Cats,Dogs"
4514,2,2,1408,None
4515,3,2,1408,"Cats,Dogs"
4516,2,2,1410,"Cats,Dogs"
4517,2,2,1410,
4518,3,2,1410,"Cats,Dogs"
4519,3,3,1410,"Cats,Dogs"
4520,3,2,1410,"Cats,Dogs"
4521,3,2,1410,"Cats,Dogs"
4522,3,3,1412,"Cats,Dogs"
4523,3,2,1412,"Cats,Dogs"
4524,2,2.5,1413,
4525,3,2,1413,"Cats,Dogs"
4526,3,2.5,1414,None
4527,3,2,1415,"Cats,Dogs"
4528,3,1,1416,"Cats,Dogs"
4529,3,2,1416,"Cats,Dogs"
4530,4,2,1416,"Cats,Dogs"
4531,3,2,1417,"Cats,Dogs"
4532,4,1,1418,"Cats,Dogs"
4533,3,2.5,1419,Dogs
4534,3,2.5,1422,None
4535,4,2,1425,"Cats,Dogs"
4536,3,2.5,1425,Dogs
4537,2,2.5,1428,"Cats,Dogs"
4538,2,2.5,1428,
4539,1,2,1428,None
4540,2,2.5,1429,None
4541,3,1.5,1430,"Cats,Dogs"
4542,3,1.5,1430,None
4543,3,2.5,1430,"Cats,Dogs"
4544,3,2,1432,None
4545,3,2,1432,None
4546,2,2.5,1433,"Cats,Dogs"
4547,2,2.5,1434,None
4548,2,2,1434,None
4549,3,3,1438,"Cats,Dogs"
4550,2,2.5,1438,None
